x,y,z,yaw,velocity,change_flag,steering_flag,accel_flag,stop_flag,event_flag
1562.72189243726,1355.87484134641,60.4090265333653,-157.684739364058,10.3503923367587,0,3,0,0,0
1561.76685801864,1355.47660563327,60.4130029417574,-157.693067167158,10.3394555404367,0,3,0,0,0
1560.81244245003,1355.07971502841,60.4091218486428,-157.676809338283,10.3271920810931,0,3,0,0,0
1559.85922613816,1354.68244925514,60.3971011601388,-157.687801673467,10.3182619029134,0,3,0,0,0
1558.90706856124,1354.28504668642,60.3858102774248,-157.694448324093,10.3126893834003,0,3,0,0,0
1557.95518553496,1353.88861248549,60.3809941681102,-157.697222846822,10.3031726102077,0,3,0,0,0
1557.00332011905,1353.49275613204,60.3829035507515,-157.716891626648,10.3060447133165,0,3,0,0,0
1556.05085023062,1353.09801889118,60.3828378506005,-157.725742517899,10.3146570539546,0,3,0,0,0
1555.09835325414,1352.70308190677,60.3731965376064,-157.744889118523,10.3129903961029,0,3,0,0,0
1554.14529676153,1352.30945029296,60.3562027812004,-157.73231638072,10.3132475859376,0,3,0,0,0
1553.1924346264,1351.91542354226,60.3405819358304,-157.73559435115,10.3073317358731,0,3,0,0,0
1552.23967662529,1351.52151679993,60.3340995190665,-157.73386385323,10.3069950149194,0,3,0,0,0
1551.287700771,1351.12738551479,60.3377518150955,-157.72631982934,10.3012114966545,0,3,0,0,0
1550.33646622847,1350.73285563104,60.3428852567449,-157.720429355552,10.3001638095624,0,3,0,0,0
1549.38557743654,1350.33829161339,60.3432322368026,-157.711346163113,10.2944120862658,0,3,0,0,0
1548.43517709733,1349.94366183039,60.3435837104917,-157.708274764175,10.2923522078696,0,3,0,0,0
1547.48510458507,1349.54882101063,60.3471512086689,-157.696585144701,10.2937584323023,0,3,0,0,0
1546.53539070766,1349.153827345,60.3483926989138,-157.675741449473,10.2901161405527,0,3,0,0,0
1545.58526253246,1348.7589046862,60.3416255172342,-157.648768471574,10.2895861173486,0,3,0,0,0
1544.63548183267,1348.36279058736,60.3285522451624,-157.632721694345,10.2922291020057,0,3,0,0,0
1543.68624478526,1347.96638146881,60.3204228505492,-157.617160412088,10.2893801368526,0,3,0,0,0
1542.7370600726,1347.57023010682,60.3164448300377,-157.598814805351,10.2885805480767,0,3,0,0,0
1541.78815679136,1347.17439055908,60.3150504585356,-157.578047612712,10.2796596973894,0,3,0,0,0
1540.83954178571,1346.77905169223,60.3186983084306,-157.556970382166,10.2730758302132,0,3,0,0,0
1539.89149852155,1346.3832621146,60.3261365965009,-157.522118062065,10.2675547108804,0,3,0,0,0
1538.94370724726,1345.9873827612,60.3347806138918,-157.487678929277,10.2667553477695,0,3,0,0,0
1537.99653448956,1345.59003315493,60.3438716428354,-157.484440752345,10.2726760840356,0,3,0,0,0
1537.04950994178,1345.19158833474,60.3481245078146,-157.501120348995,10.2744542800223,0,3,0,0,0
1536.10199107038,1344.79391427059,60.3426983924583,-157.508092607099,10.273808222854,0,3,0,0,0
1535.15338582516,1344.39693656471,60.3283079406247,-157.516409801516,10.2917425855079,0,3,0,0,0
