x,y,z,yaw,velocity,change_flag,steering_flag,accel_flag,stop_flag,event_flag
10855.871375492308,11284.366732263938,59.83370778337121,-154.82687302182467,11.18885208862156,0,3,0,0,0
10854.86510238098,11283.879861007445,59.81676775123924,-154.89451751592105,11.194269473075307,0,3,0,0,0
10853.858739449526,11283.39449074585,59.80327208712697,-154.95833927191126,11.19570246886743,0,3,0,0,0
10852.852006753441,11282.910359825939,59.797006788663566,-155.02981305953412,11.187966924253521,0,3,0,0,0
10851.845690590097,11282.427828359418,59.79714063089341,-155.10314870973198,11.177097022882327,0,3,0,0,0
10850.838649540208,11281.946388814598,59.787484402768314,-155.16636064309472,11.17838300356975,0,3,0,0,0
10849.831262789201,11281.466247086413,59.766993754543364,-155.23820166313004,11.165281002623837,0,3,0,0,0
10848.824256431079,11280.98684081342,59.7526045916602,-155.36253208322162,11.161249243318922,0,3,0,0,0
10847.817504805163,11280.510849766433,59.743914370425045,-155.4802035066825,11.14770620144534,0,3,0,0,0
10846.810078751761,11280.039140586741,59.73214349709451,-155.55591670862594,11.126590961581007,0,3,0,0,0
10845.804505860899,11279.571632048115,59.718600844964385,-155.56646036710197,11.078052906972667,0,3,0,0,0
10844.801989891566,11279.106849126518,59.708930749446154,-155.58194585016201,11.031221367208625,0,3,0,0,0
10843.805976602715,11278.641894339584,59.70648575387895,-155.62577561551757,10.969934983434744,0,3,0,0,0
10842.816255617188,11278.179700474255,59.70979375485331,-155.6496085125813,10.895747282787953,0,3,0,0,0
10841.833700738847,11277.72149125114,59.71036580204964,-155.665686117981,10.798556415434517,0,3,0,0,0
10840.859600130469,11277.266261842102,59.70524146500975,-155.654062025644,10.70851537140402,0,3,0,0,0
10839.894841370755,11276.81603954453,59.68999604973942,-155.62840164590398,10.596438939412007,0,3,0,0,0
10838.941388350679,11276.370284694247,59.67366505227983,-155.57972543467147,10.460196388385624,0,3,0,0,0
10837.999725048896,11275.929643995129,59.66333333030343,-155.4921804746052,10.335282910139254,0,3,0,0,0
10837.071516813361,11275.494106668048,59.65520744584501,-155.37780503799507,10.18088911904746,0,3,0,0,0
10836.157044877531,11275.062118860893,59.648514048196375,-155.31310077080502,10.048989440393331,0,3,0,0,0
10835.07684132352,11274.549933645874,59.644210394471884,-155.2541232842078,9.88293650976539,0,3,0,0,0
10834.01564298477,11274.04516314622,59.6454961001873,-155.20005034455784,9.696231193511524,0,3,0,0,0
10832.973788565258,11273.548459856771,59.63621873781085,-155.12397207739,9.528998579775838,0,3,0,0,0
10831.951548497193,11273.061003773473,59.60534345544875,-155.04775403440468,9.34917002358325,0,3,0,0,0
10830.949734142632,11272.580595612526,59.579155639745295,-155.0138505783607,9.17379988575382,0,3,0,0,0
10829.969002075726,11272.108855924569,59.57804285176098,-154.9963323234139,8.973310258850919,0,3,0,0,0
10829.008853809908,11271.64619144518,59.58930736221373,-155.01863950322485,8.78366629398073,0,3,0,0,0
10828.06968052953,11271.194716897793,59.58829072955996,-155.07207336693529,8.579552495645576,0,3,0,0,0
10827.151716047083,11270.754406373948,59.571936843916774,-155.13504728230478,8.387381867918391,0,3,0,0,0
10826.107924676966,11270.25432899315,59.54883583635092,-155.18605401847708,8.14698645321751,0,3,0,0,0
10825.092277498567,11269.771125868894,59.54089488834143,-155.24540707938235,7.912756172208841,0,3,0,0,0
10824.107170389965,11269.303083446808,59.53541642334312,-155.39307924312075,7.671391157259397,0,3,0,0,0
